,ent,ent_label
1007,"400,000",CARDINAL
1008,Americans,NORP
1009,Vietnam,GPE
1010,one,CARDINAL
1011,the United States,GPE
1012,one,CARDINAL
1013,two,CARDINAL
1014,America,GPE
1015,second,ORDINAL
1016,first,ORDINAL
1017,190-year,DATE
1018,tonight,TIME
1019,American,NORP
1020,Americans,NORP
1021,the next 12 months,DATE
1022,18 million,CARDINAL
1023,South Vietnam,GPE
1024,7 million,CARDINAL
1025,Cambodia,GPE
1026,Vietnam,GPE
1027,Pacific,LOC
1028,the White House,ORG
1029,the United States,GPE
1030,Tonight,TIME
1031,tonight,TIME
1032,night,TIME
1033,Speaker,PERSON
1034,Congress,ORG
1035,Americans,NORP
1036,this 92nd,DATE
1037,Congress,ORG
1038,America,GPE
1039,Russell,PERSON
1040,just a few days,DATE
1041,one,CARDINAL
1042,Americans,NORP
1043,Russell,PERSON
1044,Speaker,PERSON
1045,House,ORG
1046,Senate,ORG
1047,House,ORG
1048,Senate,ORG
1049,the United States,GPE
1050,Congress,ORG
1051,House,ORG
1052,the years ahead,DATE
1053,just 24 years ago,DATE
1054,80th,ORDINAL
1055,Congress,ORG
1056,Speaker,PERSON
1057,this 92nd,DATE
1058,Congress,ORG
1059,Congress,ORG
1060,America,GPE
1061,years,DATE
1062,America,GPE
1063,night,TIME
1064,American,NORP
1065,American,NORP
1066,Congress,ORG
1067,the third century,DATE
1068,Tonight,TIME
1069,Congress,ORG
1070,American,NORP
1071,American,NORP
1072,American,NORP
1073,American,NORP
1074,tonight,TIME
1075,Congress,ORG
1076,next month,DATE
1077,first,ORDINAL
1078,Congress,ORG
1079,91st,ORDINAL
1080,Congress,ORG
1081,first,ORDINAL
1082,Congress,ORG
1083,the next two weeks,DATE
1084,Congress,ORG
1085,more than 35,CARDINAL
1086,last year,DATE
1087,America,GPE
1088,today,DATE
1089,second,ORDINAL
1090,Americans,NORP
1091,1957,DATE
1092,the late sixties,DATE
1093,last year,DATE
1094,this year,DATE
1095,1,CARDINAL
1096,this year,DATE
1097,millions,CARDINAL
1098,Americans,NORP
1099,Congress,ORG
1100,Congress,ORG
1101,Federal Reserve System,ORG
1102,Americans,NORP
1103,third,ORDINAL
1104,last year,DATE
1105,37,CARDINAL
1106,Congress,ORG
1107,last year,DATE
1108,America,GPE
1109,today,DATE
1110,tomorrow,DATE
1111,the United States,GPE
1112,fourth,ORDINAL
1113,America,GPE
1114,American,NORP
1115,an extra $ 100 million,MONEY
1116,America,GPE
1117,America,GPE
1118,fifth,ORDINAL
1119,200th,ORDINAL
1120,1976,DATE
